id,name,text,trans
0000000000000,{user},『アイドル』は、人類の歴史上、\n最も巨大で<r\=そうれい>壮麗</r>なムーブメントです。,『偶像』，是人类历史上\n最宏大而<r\=そうれい>壮丽</r>的运动。
0000000000000,{user},この俺が挑むに相応しい。\nそう思ったんです。,这个我，值得去挑战。\n我就是这么想的。
0000000000000,{user},ほんのすこし、傲慢な回答でしょうか？,这回答，是不是有点傲慢呢？
0000000000000,美鈴,わからない、とは？,不知道，是指什么？
0000000000000,{user},どう言えば、正しく伝わるのか……\nわからないという意味です。,怎么说才能正确传达……\n我的意思是不知道。
0000000000000,{user},言葉にしがたい衝動があるんです。,有种难以言喻的冲动。
0000000000000,{user},自分自身が、心から愛するもので。\n歴史に名を刻むような、\nどでかいことを成し遂げたいと。,想要用自己真心热爱的事物，\n成就一番名留青史的、\n惊天动地的大事。
0000000000000,美鈴,聞けてよかった……,能听到这些真是太好了……
0000000000000,美鈴,いままでよりも深く、\nあなたを知ることができました。,比之前更深入地，\n了解到了你的心声。
0000000000000,美鈴,あなたの『夢の<r\=ルーツ>根源</r>』を聞いて、\nふと思ったのですが。,听完你的『<r\=ルーツ>梦想根源</r>』之后，\n我突然想到了一件事。
0000000000000,美鈴,もっと直接的な『叶え方』が、\nあったのではありませんか。,难道没有更直接的『实现方法』吗？
0000000000000,{user},それでは届きません。\nトップアイドルにも、その先にも。,那样是无法触及的。\n无论是顶级偶像的位置，还是那之后的一切。
0000000000000,{user},この身ひとつでは、\n到底叶わぬ夢なんです。,单凭这具身体，\n是根本无法实现的梦想。
0000000000000,{user},だから、プロデューサーになりました。,所以，我才成为了制作人。
0000000000000,美鈴,不思議です。ちっとも……\n妥協を語っている顔には見えません。,真不可思议。你的脸上……\n完全看不出妥协的样子。
0000000000000,{user},それはきっと、\n秦谷美鈴と出逢えたからでしょう。,那一定是因为，\n你遇到了秦谷美铃吧。
0000000000000,美鈴,わたしと、出逢えたから？,因为遇到了……我？
0000000000000,{user},そう。あなたと出逢ったあの瞬間、\n確信できたんです。,是的。与你相遇的那一刻，\n我便确信了。
0000000000000,{user},この道こそが正しかった。\nプロデューサーになってよかった、と。,这条路是正确的。\n成为制作人真是太好了。
0000000000000,{user},なんの迷いもありません。,没有丝毫犹豫。
select,,あなたをトップアイドルにする,让你成为顶级偶像——
0000000000000,{user},それが俺の夢です。,这就是我的梦想。
0000000000000,美鈴,……………………………………まぁ。,……………………………………哎呀。
0000000000000,美鈴,……控えめな方。,……真是个含蓄的人呢。
0000000000000,美鈴,もっと欲張りになってもいいんですよ。\nなにを望んでもいいんですよ。,你也可以更贪婪一点哦。\n无论想要什么都行哦。
0000000000000,美鈴,あなたは、秦谷美鈴にとって大切な方。\nすべてわたしが……,你，对秦谷美铃而言是重要的人。\n所有的一切都让我来……
0000000000000,美鈴,……いえ、<em\=>こう</em>ではありませんね。,……不，<em\=>这样</em>不对呢。
0000000000000,美鈴,プロデューサー。,制作人。
0000000000000,美鈴,あなたの夢も、野望も、\nわたしのものです。,你的梦想也好，野心也好，\n都是属于我的。
0000000000000,美鈴,わたしたちふたりの宝物です。,这是我们两个人共同的宝物。
0000000000000,美鈴,一緒に、叶えていきましょう。\nのんびりと、まどろみながら。,一起，去实现它吧。\n悠闲地，在浅眠中。
info,adv_dear_hmsz_027.txt,,
译者,,,
